ErrorLog,ID,int,10,NO,Yes,Yes,NULL
ErrorLog,FormName,varchar,50,YES,No,No,NULL
ErrorLog,ModuleName,varchar,50,YES,No,No,NULL
ErrorLog,When,datetime,NULL,YES,No,No,NULL
ErrorLog,ErrorCode,int,10,YES,No,No,NULL
ErrorLog,ErrorString,nvarchar,-1,YES,No,No,NULL
ErrorLog,sMsg,nvarchar,-1,YES,No,No,NULL
ErrorLog,sUser,varchar,255,YES,No,No,NULL
ErrorLog,sComputer,varchar,255,YES,No,No,NULL
ErrorLog,sVersion,varchar,255,YES,No,No,NULL
ErrorLog,sOpenForms,nvarchar,-1,YES,No,No,NULL
ErrorLog,iLineNumber,int,10,YES,No,No,NULL
ErrorLog,sStandBy,varchar,50,YES,No,No,NULL
ErrorLog,sDBVersion,varchar,20,YES,No,No,NULL
ErrorLog,sLastCR,varchar,50,YES,No,No,NULL
ErrorLog,sFileSize,varchar,50,YES,No,No,NULL
MobileChatConversationUserList,Id,int,10,NO,Yes,Yes,NULL
MobileChatConversationUserList,ConversationId,int,10,NO,No,No,NULL
MobileChatConversationUserList,UserId,int,10,NO,No,No,NULL
FormBuilderFieldAttribute,Id,int,10,NO,Yes,Yes,NULL
FormBuilderFieldAttribute,FieldDefinitionId,int,10,NO,No,Yes,NULL
FormBuilderFieldAttribute,AttributeType,tinyint,3,NO,No,No,NULL
FormBuilderFieldAttribute,Value,nvarchar,-1,YES,No,No,NULL
FixedAssetOdometer,ID,int,10,NO,Yes,Yes,NULL
FixedAssetOdometer,FixedAssetID,int,10,YES,No,No,NULL
FixedAssetOdometer,OdometerEnteredBy,int,10,YES,No,No,NULL
FixedAssetOdometer,OdometerEnteredDate,datetime,NULL,YES,No,No,NULL
FixedAssetOdometer,Odometer,float,53,YES,No,No,NULL
WOItems,iWOItemID,int,10,NO,Yes,Yes,NULL
WOItems,iWOID,int,10,YES,No,No,NULL
WOItems,iItemID,int,10,YES,No,No,NULL
WOItems,dQty,float,53,YES,No,No,NULL
WOItems,sDesc,varchar,-1,YES,No,No,NULL
WOItems,dPrice,float,53,YES,No,No,NULL
WOItems,dAmount,float,53,YES,No,No,NULL
WOItems,bPercent,bit,NULL,NO,No,No,((0))
WOItems,sGroupBoundry,varchar,50,YES,No,No,NULL
WOItems,iGroupID,int,10,YES,No,No,NULL
WOItems,iOrder,int,10,YES,No,No,NULL
WOItems,iWHID,int,10,YES,No,No,NULL
WOItems,sNotes,varchar,-1,YES,No,No,NULL
WOItems,DeclinedItem,bit,NULL,NO,No,No,((0))
WOItems,NoDiscount,bit,NULL,NO,No,No,((0))
pr2Union,iUnionID,int,10,NO,Yes,Yes,NULL
pr2Union,sName,nvarchar,50,YES,No,No,NULL
pr2Union,sDesc,nvarchar,-1,YES,No,No,NULL
pr2Union,bInactive,bit,NULL,NO,No,No,((0))
pr2Union,iUserCreated,int,10,YES,No,No,NULL
pr2Union,iUserRevised,int,10,YES,No,No,NULL
pr2Union,dtCreated,datetime,NULL,YES,No,No,NULL
pr2Union,dtRevised,datetime,NULL,YES,No,No,NULL
DDEntryDetails,id,int,10,NO,Yes,Yes,NULL
DDEntryDetails,iDDHeaderID,int,10,YES,No,No,NULL
DDEntryDetails,iBillID,int,10,YES,No,No,NULL
DDEntryDetails,iTransactionCode,int,10,YES,No,No,NULL
DDEntryDetails,sRoutingNumber,nvarchar,8,YES,No,No,NULL
DDEntryDetails,sRTDigit,nvarchar,1,YES,No,No,NULL
DDEntryDetails,sAccountNum,nvarchar,255,YES,No,No,NULL
DDEntryDetails,dAmount,float,53,YES,No,No,NULL
DDEntryDetails,sPayToName,nvarchar,22,YES,No,No,NULL
DDEntryDetails,iNameID,int,10,YES,No,No,NULL
DDEntryDetails,iNameType,int,10,YES,No,No,NULL
DDEntryDetails,bSplit,bit,NULL,NO,No,No,((0))
DDEntryDetails,bReversal,bit,NULL,NO,No,No,((0))
DDEntryDetails,sTraceNumber,nvarchar,20,YES,No,No,NULL
esSoftware,id,int,10,NO,Yes,Yes,NULL
esSoftware,CustID,int,10,YES,No,No,NULL
esSoftware,App,nvarchar,50,YES,No,No,NULL
esSoftware,SiteCode,nvarchar,50,YES,No,No,NULL
esSoftware,RegNumber,nvarchar,50,YES,No,No,NULL
esSoftware,SerialNum,nvarchar,50,YES,No,No,NULL
esSoftware,dDate,datetime,NULL,YES,No,No,NULL
Appointment,ID,int,10,NO,Yes,Yes,NULL
Appointment,EmpID,int,10,YES,No,Yes,((0))
Appointment,ByID,int,10,YES,No,No,((0))
Appointment,AppDate,datetime,NULL,NO,No,No,(getdate())
Appointment,AppStartTime,datetime,NULL,NO,No,No,(getdate())
Appointment,AppDurartion,int,10,YES,No,No,((60))
Appointment,Description,nvarchar,-1,YES,No,No,NULL
Appointment,AllDayEvent,bit,NULL,NO,No,No,((0))
Appointment,RemindMe,bit,NULL,NO,No,No,((0))
Appointment,RingAlarm,bit,NULL,NO,No,No,((0))
Appointment,PageMe,bit,NULL,NO,No,No,((0))
Appointment,SendEmail,bit,NULL,NO,No,No,((0))
Appointment,AlarmTimePeriod,nvarchar,50,YES,No,No,NULL
Appointment,AlarmTimeValue,int,10,YES,No,No,((0))
Appointment,AlarmTime,datetime,NULL,YES,No,No,NULL
Appointment,Dismissed,bit,NULL,NO,No,No,((0))
Appointment,IsPrivate,bit,NULL,NO,No,No,((0))
Appointment,bCompleted,bit,NULL,NO,No,No,((0))
Appointment,iReminderID,int,10,YES,No,No,NULL
Appointment,iCustID,int,10,YES,No,No,NULL
Appointment,iTypeId,int,10,YES,No,No,NULL
Appointment,dtSent,datetime,NULL,YES,No,No,NULL
Appointment,iUserSent,int,10,YES,No,No,NULL
Appointment,iSentTo,int,10,YES,No,No,NULL
Appointment,iUserCreated,int,10,YES,No,No,NULL
Appointment,iUserRevised,int,10,YES,No,No,NULL
Appointment,dtCreated,datetime,NULL,YES,No,No,NULL
Appointment,dtRevised,datetime,NULL,YES,No,No,NULL
Appointment,OutlookAppointmentId,nvarchar,-1,YES,No,No,NULL
MobileChatUnread,Id,int,10,NO,Yes,Yes,NULL
MobileChatUnread,MobileChatId,int,10,NO,No,No,NULL
MobileChatUnread,UserId,int,10,NO,No,No,NULL
MobileChatUnread,ConversationId,int,10,NO,No,No,NULL
pr2Form941,ID,int,10,NO,Yes,No,NULL
pr2Form941,Year,int,10,NO,No,Yes,NULL
pr2Form941,Quarter,int,10,NO,No,Yes,NULL
pr2Form941,Box1,int,10,YES,No,No,((0))
pr2Form941,Box2,money,19,YES,No,No,((0))
pr2Form941,Box3,money,19,YES,No,No,((0))
pr2Form941,Box4,money,19,YES,No,No,((0))
pr2Form941,Box5,money,19,YES,No,No,((0))
pr2Form941,Box6a,money,19,YES,No,No,((0))
pr2Form941,Box6b,money,19,YES,No,No,((0))
pr2Form941,Box6c,money,19,YES,No,No,((0))
pr2Form941,Box6d,money,19,YES,No,No,((0))
pr2Form941,Box7a,money,19,YES,No,No,((0))
pr2Form941,Box7b,money,19,YES,No,No,((0))
pr2Form941,Box8,money,19,YES,No,No,((0))
pr2Form941,8,bit,NULL,NO,No,No,((0))
pr2Form941,Box9,money,19,YES,No,No,((0))
pr2Form941,Box9a,money,19,YES,No,No,((0))
pr2Form941,Box9b,money,19,YES,No,No,((0))
pr2Form941,Box9c,money,19,YES,No,No,((0))
pr2Form941,Box10,money,19,YES,No,No,((0))
pr2Form941,Box11,money,19,YES,No,No,((0))
pr2Form941,Box12,money,19,YES,No,No,((0))
pr2Form941,Box13,money,19,YES,No,No,((0))
pr2Form941,Box14,money,19,YES,No,No,((0))
pr2Form941,Box15,money,19,YES,No,No,((0))
pr2Form941,Box16,money,19,YES,No,No,((0))
pr2Form941,Box17a,money,19,YES,No,No,((0))
pr2Form941,Box17b,money,19,YES,No,No,((0))
pr2Form941,Box17c,money,19,YES,No,No,((0))
pr2Form941,Box17D,money,19,YES,No,No,((0))
pr2Form941,SemiWeekly,bit,NULL,NO,No,No,((0))
pr2Form941,Monthly,bit,NULL,NO,No,No,((1))
pr2Form941,A,bit,NULL,NO,No,No,((0))
pr2Form941,B,bit,NULL,NO,No,No,((0))
pr2Form941,iUserCreated,int,10,YES,No,No,NULL
pr2Form941,iUserRevised,int,10,YES,No,No,NULL
pr2Form941,dtCreated,datetime,NULL,YES,No,No,NULL
pr2Form941,dtRevised,datetime,NULL,YES,No,No,NULL
pr2Form941,BoxCOBRA_Payment,float,53,YES,No,No,NULL
pr2Form941,BoxCOBRA_Empl,float,53,YES,No,No,NULL
COA,ID,int,10,NO,Yes,Yes,NULL
COA,Number,nvarchar,20,YES,No,No,NULL
COA,Name,nvarchar,50,YES,No,No,NULL
COA,Type,nvarchar,30,YES,No,No,NULL
COA,NestLevel,int,10,YES,No,No,((0))
COA,ParentID,int,10,YES,No,No,((0))
COA,Display,nvarchar,-1,YES,No,No,NULL
COA,Description,nvarchar,-1,YES,No,No,NULL
COA,BankAccountNumber,nvarchar,255,YES,No,No,NULL
COA,OpeningBalance,float,53,YES,No,No,((0))
COA,AsOf,datetime,NULL,YES,No,No,NULL
COA,Inactive,bit,NULL,NO,No,No,((0))
COA,TypeSort,smallint,5,YES,No,No,((0))
COA,DesignatedAccount,nvarchar,50,YES,No,No,NULL
COA,NextCheckNumber,int,10,YES,No,No,((0))
COA,dBalance,float,53,YES,No,No,NULL
COA,dParentChildBalance,float,53,YES,No,No,NULL
COA,DisplayNoNumber,nvarchar,-1,YES,No,No,NULL
COA,sQBID,varchar,50,YES,No,No,NULL
COA,bInventoryOnly,bit,NULL,NO,No,No,((0))
COA,nUltParent,int,10,YES,No,No,NULL
COA,sRoutingNumber,varchar,9,YES,No,No,NULL
COA,iUserCreated,int,10,YES,No,No,NULL
COA,iUserRevised,int,10,YES,No,No,NULL
COA,dtCreated,datetime,NULL,YES,No,No,NULL
COA,dtRevised,datetime,NULL,YES,No,No,NULL
COA,bLabor,bit,NULL,NO,No,No,((0))
COA,bDepreciation,bit,NULL,NO,No,No,((0))
COA,iJobCostingType,int,10,YES,No,No,((0))
COA,iVendorID,int,10,YES,No,No,NULL
COA,iDeptOverheadAllocType,int,10,YES,No,No,((0))
COA,FixedOrVariable,int,10,YES,No,No,NULL
COA,TaxLineID,int,10,YES,No,No,NULL
COA,ReportType,int,10,YES,No,No,NULL
COA,AccountType,int,10,YES,No,No,NULL
COA,RecurringRevenue,bit,NULL,NO,No,No,((0))
Grids,Id,int,10,NO,Yes,Yes,NULL
Grids,Name,nvarchar,100,NO,No,No,NULL
Grids,Description,nvarchar,-1,NO,No,No,NULL
CallerIdEntries,Call_ID,int,10,NO,Yes,Yes,NULL
CallerIdEntries,Line,int,10,NO,No,No,NULL
CallerIdEntries,EntryType,nvarchar,5,NO,No,No,NULL
CallerIdEntries,EntryDateTime,datetime,NULL,NO,No,No,NULL
CallerIdEntries,StartEndIndicator,nvarchar,5,YES,No,No,NULL
CallerIdEntries,Duration,int,10,YES,No,No,NULL
CallerIdEntries,Rings,int,10,YES,No,No,NULL
CallerIdEntries,PhoneNumber,nvarchar,50,YES,No,No,NULL
CallerIdEntries,Name,nvarchar,-1,YES,No,No,NULL
CallerIdEntries,DialedPhoneNumber,nvarchar,50,YES,No,No,NULL
TimeClockDevices,Id,int,10,NO,Yes,No,NULL
TimeClockDevices,Name,nvarchar,-1,NO,No,No,NULL
FormBuilderRemoteSelectorProperty,Id,int,10,NO,Yes,Yes,NULL
FormBuilderRemoteSelectorProperty,FieldDefinitionId,int,10,NO,No,Yes,NULL
FormBuilderRemoteSelectorProperty,Label,nvarchar,250,NO,No,No,NULL
FormBuilderRemoteSelectorProperty,FieldName,nvarchar,250,NO,No,No,NULL
FormBuilderRemoteSelectorProperty,PropertyName,nvarchar,100,NO,No,No,NULL
groups,id,int,10,NO,Yes,Yes,NULL
groups,sType,nvarchar,50,YES,No,No,NULL
groups,emplId,int,10,YES,No,No,NULL
groups,custId,int,10,YES,No,No,NULL
groups,venId,int,10,YES,No,No,NULL
groups,masterID,int,10,YES,No,No,NULL
groups,iCustomLong,int,10,YES,No,No,NULL
groups,dCustomDouble,float,53,YES,No,No,NULL
groups,dCustomDouble2,float,53,YES,No,No,NULL
groups,dPaidTime,float,53,YES,No,No,NULL
MobileChatAdminKeyword,Id,int,10,NO,Yes,Yes,NULL
MobileChatAdminKeyword,Keyword,varchar,-1,NO,No,No,NULL
CurrentMachines,id,int,10,NO,Yes,Yes,NULL
CurrentMachines,HDSerialNumber,nvarchar,255,YES,No,No,NULL
CurrentMachines,AppMajor,nvarchar,4,YES,No,No,NULL
CurrentMachines,AppMinor,nvarchar,4,YES,No,No,NULL
CurrentMachines,AppRevision,nvarchar,4,YES,No,No,NULL
CurrentMachines,DBMajor,nvarchar,4,YES,No,No,NULL
CurrentMachines,DBMinor,nvarchar,4,YES,No,No,NULL
CurrentMachines,DBRevsion,nvarchar,4,YES,No,No,NULL
CurrentMachines,ComputerName,nvarchar,50,YES,No,No,NULL
CurrentMachines,userSystemName,nvarchar,50,YES,No,No,NULL
CurrentMachines,Time,datetime,NULL,YES,No,No,NULL
CurrentMachines,dtDate,datetime,NULL,YES,No,No,(getdate())
CurrentMachines,UserId,int,10,NO,No,Yes,NULL
UserDef,id,int,10,NO,Yes,Yes,NULL
UserDef,UDTId,int,10,YES,No,No,((0))
UserDef,Key,int,10,YES,No,No,((0))
UserDef,Type,int,10,YES,No,No,((0))
UserDef,UDTValue,nvarchar,150,YES,No,No,NULL
UserDef,sDisplay,nvarchar,255,YES,No,No,NULL
GridColumns,Id,int,10,NO,Yes,Yes,NULL
GridColumns,Name,nvarchar,100,NO,No,No,NULL
GridColumns,GridId,int,10,NO,No,Yes,NULL
GridColumns,DefaultOrder,int,10,NO,No,No,NULL
CallerIdLookup,CallLookup_ID,int,10,NO,Yes,Yes,NULL
CallerIdLookup,Call_ID,int,10,NO,No,Yes,((0))
CallerIdLookup,CallerEntityType,tinyint,3,NO,No,No,NULL
CallerIdLookup,CallerEntityId,int,10,NO,No,No,NULL
SerialAdj,id,int,10,NO,Yes,Yes,NULL
SerialAdj,bAdding,bit,NULL,NO,No,No,((0))
SerialAdj,iAdjAccountID,int,10,YES,No,No,NULL
SerialAdj,iAssetAccountID,int,10,YES,No,No,NULL
SerialAdj,iItemID,int,10,YES,No,No,NULL
SerialAdj,dtDate,datetime,NULL,YES,No,No,NULL
SerialAdj,iDept,int,10,YES,No,No,NULL
SerialAdj,sAdjNumber,nvarchar,20,YES,No,No,NULL
SerialAdj,iUserCreated,int,10,YES,No,No,NULL
SerialAdj,iUserRevised,int,10,YES,No,No,NULL
SerialAdj,dtCreated,datetime,NULL,NO,No,No,(getdate())
SerialAdj,dtRevised,datetime,NULL,YES,No,No,NULL
SerialAdj,iCustID,int,10,YES,No,No,NULL
SerialAdj,bVoid,bit,NULL,NO,No,No,((0))
Images,iImageID,int,10,NO,Yes,Yes,NULL
Images,blobImage,image,2147483647,YES,No,No,NULL
Images,sImageType,varchar,10,YES,No,No,NULL
Images,sParentType,varchar,50,YES,No,No,NULL
Images,iParentID,int,10,YES,No,No,NULL
Images,sPicName,varchar,255,YES,No,No,NULL
Images,sPicSize,varchar,50,YES,No,No,NULL
Images,sDimension,varchar,50,YES,No,No,NULL
FormBuilderForm,Id,int,10,NO,Yes,Yes,NULL
FormBuilderForm,FormDefinitionId,int,10,NO,No,Yes,NULL
FormBuilderForm,DateCreated,datetime,NULL,NO,No,No,(getdate())
FormBuilderForm,CreatedByUserId,int,10,YES,No,Yes,NULL
FormBuilderForm,DateLastModified,datetime,NULL,YES,No,No,NULL
FormBuilderForm,LastModifiedByUserId,int,10,YES,No,Yes,NULL
FormBuilderForm,DocumentId,int,10,YES,No,No,NULL
pr2PayrollInstructions,iPayrollInstructionsID,int,10,NO,Yes,Yes,NULL
pr2PayrollInstructions,prTypeID,nvarchar,50,NO,No,No,NULL
pr2PayrollInstructions,Type,nvarchar,50,NO,No,No,NULL
pr2PayrollInstructions,sInstructions,nvarchar,-1,YES,No,No,NULL
pr2PayrollInstructions,sW2,nvarchar,255,YES,No,No,NULL
pr2PayrollInstructions,bBox12,bit,NULL,NO,No,No,((0))
pr2PayrollInstructions,sBox12Code,nvarchar,50,YES,No,No,NULL
UserGridColumns,UserId,int,10,NO,No,Yes,NULL
UserGridColumns,UserId,int,10,NO,No,Yes,NULL
UserGridColumns,GridColumnId,int,10,NO,No,Yes,NULL
UserGridColumns,GridColumnId,int,10,NO,No,Yes,NULL
UserGridColumns,DisplayOrder,int,10,NO,No,No,NULL
UserGridColumns,Active,bit,NULL,NO,No,No,((0))
ItemAssemblyItems,iAssemblyItemID,int,10,NO,Yes,Yes,NULL
ItemAssemblyItems,iAssemblyID,int,10,NO,No,No,NULL
ItemAssemblyItems,iItemID,int,10,NO,No,No,NULL
ItemAssemblyItems,dQty,float,53,YES,No,No,NULL
ItemAssemblyItems,dGroupQty,float,53,YES,No,No,NULL
ItemAssemblyItems,iAdjID,int,10,YES,No,No,NULL
ItemAssemblyItems,iWarehouseID,int,10,YES,No,No,NULL
SerialAdjNumbers,id,int,10,NO,Yes,Yes,NULL
SerialAdjNumbers,iSerAdjID,int,10,YES,No,No,NULL
SerialAdjNumbers,iSerialID,int,10,YES,No,No,NULL
SerialAdjNumbers,iWarehouseID,int,10,YES,No,No,NULL
SerialAdjNumbers,iNewWarehouseID,int,10,YES,No,No,NULL
SerialAdjNumbers,dValue,float,53,YES,No,No,NULL
SerialAdjNumbers,sNotes,nvarchar,-1,YES,No,No,NULL
SerialAdjNumbers,bRemove,bit,NULL,NO,No,No,((0))
pr2CommissionMethod,iCommissionMethodID,int,10,NO,Yes,Yes,NULL
pr2CommissionMethod,sName,nvarchar,35,YES,No,No,NULL
pr2CommissionMethod,iMethod,int,10,YES,No,No,NULL
pr2CommissionMethod,dValue,float,53,YES,No,No,NULL
pr2CommissionMethod,bInactive,bit,NULL,NO,No,No,((0))
pr2CommissionMethod,bValueIsVariable,bit,NULL,YES,No,No,((0))
pr2CommissionMethod,bIncludeSalesTax,bit,NULL,YES,No,No,((0))
pr2CommissionMethod,iUserCreated,int,10,YES,No,No,NULL
pr2CommissionMethod,iUserRevised,int,10,YES,No,No,NULL
pr2CommissionMethod,dtCreated,datetime,NULL,NO,No,No,(getdate())
pr2CommissionMethod,dtRevised,datetime,NULL,YES,No,No,NULL
pr2PaycheckLiability,iPaycheckLiabilityID,int,10,NO,Yes,Yes,NULL
pr2PaycheckLiability,iPaycheckID,int,10,NO,No,Yes,((0))
pr2PaycheckLiability,iLiabilityID,int,10,NO,No,Yes,((0))
pr2PaycheckLiability,iCalculationTypeID,int,10,NO,No,No,((0))
pr2PaycheckLiability,DeductFrom,nvarchar,20,YES,No,No,NULL
pr2PaycheckLiability,Amount,money,19,YES,No,No,((0))
pr2PaycheckLiability,Percent,float,53,YES,No,No,((0))
pr2PaycheckLiability,Limit,money,19,YES,No,No,((0))
pr2PaycheckLiability,Total,money,19,YES,No,No,NULL
pr2PaycheckLiability,AccountID,int,10,NO,No,No,((0))
pr2PaycheckLiability,ExpenseAccountID,int,10,NO,No,No,((0))
pr2PaycheckLiability,MiscValue,nvarchar,10,YES,No,No,NULL
pr2PaycheckLiability,AuxValue,nvarchar,10,YES,No,No,NULL
pr2PaycheckLiability,MaxPerYear,money,19,YES,No,No,((0))
pr2PaycheckLiability,VendorID,int,10,YES,No,No,((0))
pr2PaycheckLiability,sPensionPlan,nvarchar,50,YES,No,No,NULL
pr2PaycheckLiability,Sort,float,53,YES,No,No,NULL
pr2PaycheckLiability,Set,bit,NULL,NO,No,No,((0))
pr2PaycheckLiability,sFrequency,nvarchar,50,YES,No,No,(NULL)
ItemAssemblySN,iID,int,10,NO,Yes,Yes,NULL
ItemAssemblySN,iAssemblyID,int,10,NO,No,No,NULL
ItemAssemblySN,sSN,nvarchar,50,YES,No,No,NULL
ItemAssemblySN,iSNID,int,10,YES,No,No,NULL
RTFBlocks,RTFBlockID,int,10,NO,Yes,Yes,NULL
RTFBlocks,sName,nvarchar,50,NO,No,No,NULL
RTFBlocks,sText,nvarchar,-1,YES,No,No,NULL
RTFBlocks,bInactive,bit,NULL,NO,No,No,((0))
RTFBlocks,bForCertPR,bit,NULL,NO,No,No,((0))
AccountDescription,ID,int,10,NO,Yes,No,NULL
AccountDescription,Name,nvarchar,100,NO,No,No,NULL
AccountDescription,SelectedID,int,10,NO,No,No,NULL
Etransactions,ID,int,10,NO,Yes,Yes,NULL
Etransactions,dtSubmitted,datetime,NULL,YES,No,No,NULL
Etransactions,iUserID,int,10,YES,No,No,NULL
Etransactions,CustID,int,10,YES,No,No,NULL
Etransactions,Amount,float,53,YES,No,No,NULL
Etransactions,sETranType,nvarchar,100,YES,No,No,NULL
Etransactions,iETranID,nvarchar,255,YES,No,No,NULL
Etransactions,iResponseCode,int,10,YES,No,No,NULL
Etransactions,sAuthCode,nvarchar,50,YES,No,No,NULL
Etransactions,iResponseReasonCode,int,10,YES,No,No,NULL
Etransactions,sResponseText,nvarchar,-1,YES,No,No,NULL
Etransactions,sApprovalText,nvarchar,50,YES,No,No,NULL
Etransactions,sTomTranType,nvarchar,50,YES,No,No,NULL
Etransactions,iTomTranID,int,10,YES,No,No,NULL
Etransactions,sTomTranNumber,nvarchar,20,YES,No,No,NULL
Etransactions,sTOMTranDescription,nvarchar,255,YES,No,No,NULL
Etransactions,sCCNumber,nvarchar,255,YES,No,No,NULL
Etransactions,sGateway,nvarchar,255,YES,No,No,NULL
Etransactions,sType,nvarchar,50,YES,No,No,NULL
Etransactions,sBankRoutingNumber,nvarchar,50,YES,No,No,NULL
Etransactions,sBankAcctNumber,nvarchar,255,YES,No,No,NULL
Etransactions,sBankAcctType,nvarchar,50,YES,No,No,NULL
Etransactions,sBankName,nvarchar,50,YES,No,No,NULL
Etransactions,sMethod,nvarchar,50,YES,No,No,NULL
Etransactions,CompanyName,nvarchar,255,YES,No,No,NULL
Etransactions,FirstName,nvarchar,50,YES,No,No,NULL
Etransactions,LastName,nvarchar,50,YES,No,No,NULL
Etransactions,Phone,nvarchar,20,YES,No,No,NULL
Etransactions,Fax,nvarchar,20,YES,No,No,NULL
Etransactions,Email,nvarchar,50,YES,No,No,NULL
Etransactions,Address,nvarchar,50,YES,No,No,NULL
Etransactions,City,nvarchar,30,YES,No,No,NULL
Etransactions,State,nvarchar,30,YES,No,No,NULL
Etransactions,Zip,nvarchar,20,YES,No,No,NULL
Etransactions,Country,nvarchar,50,YES,No,No,NULL
Etransactions,ShipAddress,nvarchar,50,YES,No,No,NULL
Etransactions,ShipCity,nvarchar,30,YES,No,No,NULL
Etransactions,ShipState,nvarchar,30,YES,No,No,NULL
Etransactions,ShipZip,nvarchar,20,YES,No,No,NULL
Etransactions,ShipCountry,nvarchar,50,YES,No,No,NULL
Etransactions,sPO,nvarchar,50,YES,No,No,NULL
Etransactions,bEmailCustomer,bit,NULL,NO,No,No,((0))
Etransactions,bTestMode,bit,NULL,NO,No,No,((0))
Etransactions,bOveride,bit,NULL,NO,No,No,((0))
